,detected_date,img_src,href,product_title,price_value,seller_info
66,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/08/ea/2a08eabc37.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758226013,asics 아식스 축구화 풋살화 C3 FF TF 1113A032-001 - 25.5,"259,000",80BUYJAP
67,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/08/f0/2a08f06687.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758229956,연관상품,"174,400",제이엠(JM)컴퍼니
68,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/09/06/2a0906b1f7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758246099,asics 아식스 축구화 풋살화 C3 FF TF 1113A032-001 - 26.0,"86,400",상점타이요우
69,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/09/0b/2a090b4137.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758249454,연관상품,"275,200",해오름단휘
70,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/09/12/2a09121437.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758254255,asics 아식스 축구화 풋살화 C3 FF TF 1113A032-001 - 26.5,"321,600",지구시장7
71,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/09/23/2a0923ee27.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758266288,연관상품,"69,000",롯데imall
72,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/09/23/2a0923ee57.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758266289,asics 아식스 축구화 풋살화 C3 FF TF 1113A032-001 - 27.0,"69,000",롯데imall
73,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/09/23/2a0923eed7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758266290,연관상품,"49,000",롯데imall
74,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/09/23/2a0923f217.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758266309,ASICS 아식스 FUJITRAIL ANORAK - 바람막이 - night shadevapor,"79,000",롯데imall
75,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/09/24/2a09242887.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758266511,아식스 ASICS 아식스 트레일 스카우트 2-W - BLACK/CARRIER GREY 1010086917,"99,000",롯데imall
76,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/09/24/2a09242c27.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758266523,아식스 ASICS HN2-S 프로토블라스트 스틸 그레이 Asics Protoblast Steel Grey,"99,000",롯데imall
77,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/09/24/2a09242b77.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758266524,아식스 남성 남자 Gel-Course Ace 골프화,"99,000",롯데imall
